Handle,Title,Body (HTML),Vendor,Product Category,Type,Tags,Published,Option1 Name,Option1 Value,Variant SKU,Variant Grams,Variant Inventory Tracker,Variant Inventory Qty,Variant Inventory Policy,Variant Fulfillment Service,Variant Price,Variant Compare At Price,Variant Requires Shipping,Variant Taxable,Image Src,Image Position,Image Alt Text,Gift Card,SEO Title,SEO Description,Status,Genişlik (product.metafields.piro.genislik),Derinlik (product.metafields.piro.derinlik),Yükseklik (product.metafields.piro.yukseklik),Garanti ay (product.metafields.piro.garanti),Teslim gün (product.metafields.piro.teslim)
worktable-700-without-upstand-600x700xh850mm-wtf67-b,WORKTABLE 700 + WITHOUT UPSTAND — 600x700xH850mm,"<h3>Teknik bilgiler</h3><table>
<tr><td>Ölçüler</td><td>600 × 700 × 850 mm</td></tr>
</table>",Unninox,Business & Industrial > Food Service,Arbetsbänkar,"kategori:stainless-steel-furniture, Rostfria möbler, alt:worktables, Arbetsbänkar, marka:Unninox, orta-urun, sira:0526",TRUE,Title,Default Title,WTF67-B,0,shopify,9,deny,manual,2850.00,,TRUE,TRUE,https://unninoxeurope.com/wp-content/uploads/2025/01/wtf207-zonder-opstaanderand-2-1.jpg,1,WORKTABLE 700 + WITHOUT UPSTAND — 600x700xH850mm,FALSE,WORKTABLE 700 + WITHOUT UPSTAND — 600x700xH850mm,WORKTABLE 700 + WITHOUT UPSTAND — 600x700xH850mm,active,600,700,850,24,7
worktable-700-without-upstand-600x700xh850mm-wtf67-b,,,,,,,,,,,,,,,,,,,,https://unninoxeurope.com/wp-content/uploads/2025/01/wtf207-zonder-opstaanderand-1.jpg,2,WORKTABLE 700 + WITHOUT UPSTAND — 600x700xH850mm,,,,,,,,,
worktable-700-without-upstand-600x700xh850mm-wtf67-b,,,,,,,,,,,,,,,,,,,,https://unninoxeurope.com/wp-content/uploads/2025/01/wtf207-zonder-opstaanderand.jpg,3,WORKTABLE 700 + WITHOUT UPSTAND — 600x700xH850mm,,,,,,,,,
base-unit-silversteam-230-115075,Stativ Silversteam 230,"<p>Passande underrede för kombiugnar i Silversteam/Silversteam2-serien (2/3 GN) – kromnickelstål, inklusive Grundbotten, enkelt monterbart byggsats. Höjer kombiugnen till ergonomisk arbetshöjd och skapar förvaringsutrymme under.</p>
<h3>Teknik bilgiler</h3><table>
<tr><td>Ölçüler</td><td>570 × 515 × 740 mm</td></tr>
<tr><td>Ağırlık</td><td>10.6 kg</td></tr>
<tr><td>Höjdställbara fötter</td><td>nej</td></tr>
<tr><td>Färg</td><td>Silver</td></tr>
<tr><td>Leveransskick</td><td>Byggsats (enkel montering)</td></tr>
<tr><td>Material</td><td>CNS 18/10</td></tr>
<tr><td>Dimensionerad för</td><td>Ångugn 2/3 GN serie Silversteam2, Ångugn 2/3 GN serie Silversteam</td></tr>
<tr><td>Grundbotten</td><td>ja</td></tr>
<tr><td>Viktig information</td><td>-</td></tr>
</table>",Bartscher,Business & Industrial > Food Service,Ugnar & underreden,"kategori:ovens, Ugnar, alt:ovens-stands, Ugnar & underreden, marka:Bartscher, orta-urun, sira:0525, siparis-uzerine",TRUE,Title,Default Title,115075,10600,shopify,0,continue,manual,3978.60,,TRUE,TRUE,https://api.bartscher.com/occ/v2/permalink/image/115075/115075,1,Stativ Silversteam 230,FALSE,Stativ Silversteam 230,"Passande underrede för kombiugnar i Silversteam/Silversteam2-serien (2/3 GN) – kromnickelstål, inklusive Grundbotten, enkelt monterbart byggsats. Höjer kombiugnen till ergonomisk arbetshöjd och skapar förvaringsutrymme under.",active,570,515,740,24,10
mini-bar-k1-111-700118v1,Minibar K1-111,"<p>Kylda drycker, snacks eller frukt – minibaren kan byggas in och är försedd med belysning, steglös temperaturreglering och dörrfack. Här finns tillräckligt med utrymme för att skämma bort hotellgästen.</p>
<h3>Teknik bilgiler</h3><table>
<tr><td>Ölçüler</td><td>405 × 465 × 560 mm</td></tr>
<tr><td>Ağırlık</td><td>17.3 kg</td></tr>
<tr><td>Kylmedel</td><td>R717 / 0, 072 kg</td></tr>
<tr><td>Mellanplan justerbara i höjd</td><td>ja</td></tr>
<tr><td>Material invändigt</td><td>Plast, Vit</td></tr>
<tr><td>Dörrfack</td><td>2, Höjdjusterbart</td></tr>
<tr><td>Kan låsas</td><td>ja</td></tr>
<tr><td>Digitalindikering</td><td>nej</td></tr>
<tr><td>Bruksvolym</td><td>31 Liter</td></tr>
<tr><td>Anslutningsvärde</td><td>0.065 kW</td></tr>
<tr><td>Frekvens</td><td>50 Hz</td></tr>
<tr><td>Volym</td><td>31 Liter</td></tr>
<tr><td>Mått mellanhyllor</td><td>B 323 x D 125 mm</td></tr>
<tr><td>Färg</td><td>Svart, matt</td></tr>
<tr><td>Antal mellanhyllor</td><td>2</td></tr>
<tr><td>Bärförmåga dörrfack max.</td><td>2 kg</td></tr>
<tr><td>Energiförbrukning kWh / år</td><td>193</td></tr>
<tr><td>Klimatklass</td><td>N</td></tr>
<tr><td>Material</td><td>Stålplåt, lackad</td></tr>
<tr><td>Antal dörrar</td><td>1</td></tr>
<tr><td>Inklusive</td><td>Monteringssats</td></tr>
<tr><td>Temperaturreglering</td><td>Manuell, Steglös</td></tr>
</table>",Bartscher,Business & Industrial > Food Service,Kylskåp,"kategori:refrigeration, Kyla, alt:refrigerators, Kylskåp, marka:Bartscher, orta-urun, sira:0524, siparis-uzerine",TRUE,Title,Default Title,700118V1,17300,shopify,0,continue,manual,4776.60,,TRUE,TRUE,https://api.bartscher.com/occ/v2/permalink/image/700118V1/700118V1_label,1,Minibar K1-111,FALSE,Minibar K1-111,"Kylda drycker, snacks eller frukt – minibaren kan byggas in och är försedd med belysning, steglös temperaturreglering och dörrfack. Här finns tillräckligt med utrymme för att skämma bort hotellgästen.",active,405,465,560,24,10
mini-bar-k1-111-700118v1,,,,,,,,,,,,,,,,,,,,https://api.bartscher.com/occ/v2/permalink/image/700118V1/700118V1,2,Minibar K1-111,,,,,,,,,
mini-bar-k1-111-700118v1,,,,,,,,,,,,,,,,,,,,https://api.bartscher.com/occ/v2/permalink/image/700118V1/700118V1_2,3,Minibar K1-111,,,,,,,,,
mini-bar-k1-111-700118v1,,,,,,,,,,,,,,,,,,,,https://api.bartscher.com/occ/v2/permalink/image/700118V1/700118V1_4,4,Minibar K1-111,,,,,,,,,
mini-bar-k1-111-700118v1,,,,,,,,,,,,,,,,,,,,https://api.bartscher.com/occ/v2/permalink/image/700118V1/700118V1_5,5,Minibar K1-111,,,,,,,,,
mini-bar-k1-111-700118v1,,,,,,,,,,,,,,,,,,,,https://api.bartscher.com/occ/v2/permalink/image/700118V1/700118V1_6,6,Minibar K1-111,,,,,,,,,
mini-bar-k1-111-700118v1,,,,,,,,,,,,,,,,,,,,https://api.bartscher.com/occ/v2/permalink/image/700118V1/700118V1_7,7,Minibar K1-111,,,,,,,,,
work-cabinet-without-upstand-600mm-500x600xh850-ck-500-60,Work Cabinet Without Upstand 600mm — 500x600xH850,,Unninox,Business & Industrial > Food Service,Arbetsskåp,"kategori:stainless-steel-furniture, Rostfria möbler, alt:work-cabinets, Arbetsskåp, marka:Unninox, orta-urun, sira:0522",TRUE,Title,Default Title,CK-500-60,0,shopify,4,deny,manual,6726.00,,TRUE,TRUE,https://unninoxeurope.com/wp-content/uploads/2024/12/schuifdeurkast-5.png,1,Work Cabinet Without Upstand 600mm — 500x600xH850,FALSE,Work Cabinet Without Upstand 600mm — 500x600xH850,Work Cabinet Without Upstand 600mm — 500x600xH850,active,,,,24,7
work-cabinet-without-upstand-600mm-500x600xh850-ck-500-60,,,,,,,,,,,,,,,,,,,,https://unninoxeurope.com/wp-content/uploads/2024/12/schuifdeurkast-7.png,2,Work Cabinet Without Upstand 600mm — 500x600xH850,,,,,,,,,
work-cabinet-without-upstand-600mm-500x600xh850-ck-500-60,,,,,,,,,,,,,,,,,,,,https://unninoxeurope.com/wp-content/uploads/2024/12/schuifdeurkast-6.png,3,Work Cabinet Without Upstand 600mm — 500x600xH850,,,,,,,,,
pizza-oven-mini-1-1-baking-chamber-203510,"Pizzaugn mini 1, 1 kammare","<p>1 bakkammare för 1 pizza med en diameter på upp till 35 mm. Bakkammaren av pizzaugnen Mini 1 är utrustad med en botten av värmebeständig sten, över-/undervärme på upp till 300 C och en egen timer.</p>
<h3>Teknik bilgiler</h3><table>
<tr><td>Ölçüler</td><td>545 × 500 × 230 mm</td></tr>
<tr><td>Ağırlık</td><td>18.8 kg</td></tr>
<tr><td>Tittfönster</td><td>nej</td></tr>
<tr><td>Spänning</td><td>230 V</td></tr>
<tr><td>Timer</td><td>ja</td></tr>
<tr><td>Anslutningsvärde</td><td>2 kW</td></tr>
<tr><td>Bredd invändigt</td><td>410 mm</td></tr>
<tr><td>Djup invändigt</td><td>370 mm</td></tr>
<tr><td>Temperaturområde till</td><td>300 °C</td></tr>
<tr><td>Temperaturindikering</td><td>Analog</td></tr>
<tr><td>Egenskaper</td><td>Timer: Valfritt 0 - 15 minuter eller permanent drift</td></tr>
<tr><td>Frekvens</td><td>50 Hz</td></tr>
<tr><td>Material bakkammare</td><td>Botten i värmebeständig sten</td></tr>
<tr><td>Temperaturområde från</td><td>50 °C</td></tr>
<tr><td>Höjd invändigt</td><td>90 mm</td></tr>
<tr><td>Invändig belysning</td><td>nej</td></tr>
<tr><td>Pizzaugn serie</td><td>-</td></tr>
<tr><td>Ugnsfunktioner</td><td>Över-/undervärme</td></tr>
<tr><td>Produktanslutning</td><td>Klar för anslutning med kontakt</td></tr>
<tr><td>Material</td><td>Rostfritt stål</td></tr>
<tr><td>Antal bakkammare</td><td>1</td></tr>
<tr><td>Pizzakapacitet</td><td>1 pizza Ø 35 cm</td></tr>
</table>",Bartscher,Business & Industrial > Food Service,Pizzautrustning,"kategori:pizza-equipment, Pizzautrustning, marka:Bartscher, orta-urun, sira:0522, siparis-uzerine",TRUE,Title,Default Title,203510,18800,shopify,0,continue,manual,6144.60,,TRUE,TRUE,https://api.bartscher.com/occ/v2/permalink/image/203510/203510,1,"Pizzaugn mini 1, 1 kammare",FALSE,"Pizzaugn mini 1, 1 kammare","1 bakkammare för 1 pizza med en diameter på upp till 35 mm. Bakkammaren av pizzaugnen Mini 1 är utrustad med en botten av värmebeständig sten, över-/undervärme på upp till 300 C och en egen timer.",active,545,500,230,24,10
convection-oven-universal-a120880,Varmluftsugn universal,"<p>Varmluftsugn för mångsidigt bruk, 4 insatser tvärs, upp till 250 °C, 2,5 kW, timer upp till 120 minuter – klar att ansluta. Värms upp på ca 6 minuter, varmluftsfunktion för jämn värme. Inklusive plåt och galler. För mindre bakstationer i restauranger, hotell och cateringföretag.</p>
<h3>Teknik bilgiler</h3><table>
<tr><td>Ölçüler</td><td>530 × 495 × 320 mm</td></tr>
<tr><td>Ağırlık</td><td>17.5 kg</td></tr>
<tr><td>Färg</td><td>Silvergrå</td></tr>
<tr><td>Temperaturreglering</td><td>Termostatiskt, Steglös, 5 lägen</td></tr>
<tr><td>LED-indikering</td><td>-</td></tr>
<tr><td>Kontrollampa</td><td>Uppvärmning</td></tr>
<tr><td>Vattenanslutning</td><td>-</td></tr>
<tr><td>På/av-knapp</td><td>nej</td></tr>
<tr><td>Termostat</td><td>ja</td></tr>
<tr><td>Styrning</td><td>Elektronisk</td></tr>
<tr><td>Egenskaper</td><td>Klar för anslutning med kontakt</td></tr>
<tr><td>Höjd invändigt</td><td>254 mm</td></tr>
<tr><td>Uppvärmningstid</td><td>Ca 6 minuter (163°C)</td></tr>
<tr><td>Anslutningsvärde</td><td>2.5 kW</td></tr>
<tr><td>Material</td><td>Rostfritt stål</td></tr>
<tr><td>Spänning</td><td>230 V</td></tr>
<tr><td>Timer</td><td>ja</td></tr>
<tr><td>Tidsinställning till</td><td>120 Minut/er</td></tr>
<tr><td>Inklusive</td><td>1 plåt, 1 galler</td></tr>
<tr><td>Bredd invändigt</td><td>404 mm</td></tr>
<tr><td>Antal rack</td><td>4</td></tr>
<tr><td>Invändig belysning</td><td>nej</td></tr>
</table>",Bartscher,Business & Industrial > Food Service,Ugnar & underreden,"kategori:ovens, Ugnar, alt:ovens-stands, Ugnar & underreden, marka:Bartscher, orta-urun, sira:0522, siparis-uzerine",TRUE,Title,Default Title,A120880,17500,shopify,0,continue,manual,5232.60,,TRUE,TRUE,https://api.bartscher.com/occ/v2/permalink/image/A120880/A120880,1,Varmluftsugn universal,FALSE,Varmluftsugn universal,"Varmluftsugn för mångsidigt bruk, 4 insatser tvärs, upp till 250 °C, 2,5 kW, timer upp till 120 minuter – klar att ansluta. Värms upp på ca 6 minuter, varmluftsfunktion för jämn värme. Inklusive plåt och galler. För mindre bakstationer i restauranger, hotell och cateringföretag.",active,530,495,320,24,10
convection-oven-universal-a120880,,,,,,,,,,,,,,,,,,,,https://api.bartscher.com/occ/v2/permalink/image/A120880/A120880_1,2,Varmluftsugn universal,,,,,,,,,
convection-oven-universal-a120880,,,,,,,,,,,,,,,,,,,,https://api.bartscher.com/occ/v2/permalink/image/A120880/A120880_2,3,Varmluftsugn universal,,,,,,,,,
convection-oven-universal-a120880,,,,,,,,,,,,,,,,,,,,https://api.bartscher.com/occ/v2/permalink/image/A120880/A120880_3,4,Varmluftsugn universal,,,,,,,,,
convection-oven-universal-a120880,,,,,,,,,,,,,,,,,,,,https://api.bartscher.com/occ/v2/permalink/image/A120880/A120880_4,5,Varmluftsugn universal,,,,,,,,,
convection-oven-universal-a120880,,,,,,,,,,,,,,,,,,,,https://api.bartscher.com/occ/v2/permalink/image/A120880/A120880_5,6,Varmluftsugn universal,,,,,,,,,
base-frame-at90-120vr-115083,Stativ AT90-120VR,"<p>Varmluftsugnar i tvåpack – det extralåga stativet är dimensionerat för stapling av 2 varmluftsugnar AT90 eller AT120 i kombination med förbindningsram AT90-120. 4 rack möjliggör förvaring av rena, förberedda plåtar samt använda plåtar med format 438 x 315 mm.</p>
<h3>Teknik bilgiler</h3><table>
<tr><td>Ölçüler</td><td>595 × 535 × 590 mm</td></tr>
<tr><td>Ağırlık</td><td>10.8 kg</td></tr>
<tr><td>Antal rack</td><td>4</td></tr>
<tr><td>Höjdställbara fötter</td><td>ja</td></tr>
<tr><td>Format rack</td><td>438 x 315 mm</td></tr>
<tr><td>Färg</td><td>Silver</td></tr>
<tr><td>Höjdinställning till</td><td>605 mm</td></tr>
<tr><td>Typ av rack</td><td>Tvärs</td></tr>
<tr><td>Leveransskick</td><td>Byggsats (enkel montering)</td></tr>
<tr><td>Material</td><td>Rostfritt stål</td></tr>
<tr><td>Höjdinställning från</td><td>585 mm</td></tr>
<tr><td>Dimensionerad för</td><td>Varmluftsugnar AT90, Varmluftsugnar AT120</td></tr>
<tr><td>Grundbotten</td><td>nej</td></tr>
<tr><td>Viktig information</td><td>-</td></tr>
</table>",Bartscher,Business & Industrial > Food Service,Ugnar & underreden,"kategori:ovens, Ugnar, alt:ovens-stands, Ugnar & underreden, marka:Bartscher, orta-urun, sira:0522, siparis-uzerine",TRUE,Title,Default Title,115083,10800,shopify,0,continue,manual,4206.60,,TRUE,TRUE,https://api.bartscher.com/occ/v2/permalink/image/115083/115083,1,Stativ AT90-120VR,FALSE,Stativ AT90-120VR,"Varmluftsugnar i tvåpack – det extralåga stativet är dimensionerat för stapling av 2 varmluftsugnar AT90 eller AT120 i kombination med förbindningsram AT90-120. 4 rack möjliggör förvaring av rena, förberedda plåtar samt använda plåtar med format 438 x 315 mm.",active,595,535,590,24,10
base-frame-at90-120vr-115083,,,,,,,,,,,,,,,,,,,,https://api.bartscher.com/occ/v2/permalink/image/115083/115083_1,2,Stativ AT90-120VR,,,,,,,,,
base-frame-at90-120vr-115083,,,,,,,,,,,,,,,,,,,,https://api.bartscher.com/occ/v2/permalink/image/115083/115083_2,3,Stativ AT90-120VR,,,,,,,,,
base-frame-at90-120vr-115083,,,,,,,,,,,,,,,,,,,,https://api.bartscher.com/occ/v2/permalink/image/115083/115083_3,4,Stativ AT90-120VR,,,,,,,,,
deep-fat-fryer-professional-i-162900,Fritös PROFESSIONAL I,"<p>Bordsfritös med 10 liters behållare, uttagbart värmeelement i rostfritt stål, Kallzon och Fettavloppsränna. 8,1 kW, 400 V, Säkerhetstermostat. Lock och korg ingår. För restauranger och snabbmatsställen som söker en robust professionell fritös med begränsad platsbehov.</p>
<h3>Teknik bilgiler</h3><table>
<tr><td>Ölçüler</td><td>390 × 450 × 375 mm</td></tr>
<tr><td>Ağırlık</td><td>11.5 kg</td></tr>
<tr><td>Egenskaper</td><td>-</td></tr>
<tr><td>Säkerhetstermostat</td><td>ja</td></tr>
<tr><td>Djup korg</td><td>240 mm</td></tr>
<tr><td>Höjdställbara fötter</td><td>nej</td></tr>
<tr><td>Bredd korg</td><td>300 mm</td></tr>
<tr><td>Antal bad</td><td>1</td></tr>
<tr><td>Antal korgar</td><td>1</td></tr>
<tr><td>Badinnehåll</td><td>10 Liter</td></tr>
<tr><td>Korgvolym</td><td>8.2 Liter</td></tr>
<tr><td>Driftssätt</td><td>El</td></tr>
<tr><td>Värmeelement i rostfritt stål</td><td>ja</td></tr>
<tr><td>Produktanslutning</td><td>3 NAC</td></tr>
<tr><td>Värmeelement</td><td>Kan tas ur</td></tr>
<tr><td>Material</td><td>Kromnickelstål</td></tr>
<tr><td>På/av-knapp</td><td>ja</td></tr>
<tr><td>Bredd bad</td><td>318 mm</td></tr>
<tr><td>Höjd hoar</td><td>200 mm</td></tr>
<tr><td>Fettavloppsränna</td><td>ja</td></tr>
<tr><td>Frekvens</td><td>50-60 Hz</td></tr>
<tr><td>Djup bad</td><td>345 mm</td></tr>
</table>",Bartscher,Business & Industrial > Food Service,Fritöser,"kategori:cooking, Tillagning, alt:fryers, Fritöser, marka:Bartscher, orta-urun, sira:0521, siparis-uzerine",TRUE,Title,Default Title,162900,11500,shopify,0,continue,manual,7854.60,,TRUE,TRUE,https://api.bartscher.com/occ/v2/permalink/image/162900/162900,1,Fritös PROFESSIONAL I,FALSE,Fritös PROFESSIONAL I,"Bordsfritös med 10 liters behållare, uttagbart värmeelement i rostfritt stål, Kallzon och Fettavloppsränna. 8,1 kW, 400 V, Säkerhetstermostat. Lock och korg ingår. För restauranger och snabbmatsställen som söker en robust professionell fritös med begränsad platsbehov.",active,390,450,375,24,10
griddle-plate-gdp-320e-r-370035,Stekhäll GDP 320E-R,"<p>Stekhäll el GDP 320E-R, 320 mm bredd, 3 kW, anslutningsklar. Fastmonterad fettuppsamlare och stänkskydd, rengöringsskrapa ingår. Upp till 300 °C. För snackbarer, kaféer och restaurangkök som dagligen steker kött och grönsaker med grillränder.</p>
<h3>Teknik bilgiler</h3><table>
<tr><td>Ölçüler</td><td>325 × 540 × 285 mm</td></tr>
<tr><td>Ağırlık</td><td>19.3 kg</td></tr>
<tr><td>Bredd stekyta</td><td>320 mm</td></tr>
<tr><td>Spänning</td><td>230 V</td></tr>
<tr><td>Antal värmezoner</td><td>1</td></tr>
<tr><td>Utförande stekyta</td><td>Räfflad</td></tr>
<tr><td>Serie</td><td>GDP</td></tr>
<tr><td>Temperaturområde från</td><td>50 °C</td></tr>
<tr><td>Egenskaper</td><td>Fettuppsamlare, Fastsvetsat stänkskydd</td></tr>
<tr><td>Frekvens</td><td>50 Hz</td></tr>
<tr><td>Produktanslutning</td><td>Klar för anslutning med kontakt</td></tr>
<tr><td>Anslutningsvärde</td><td>3 kW</td></tr>
<tr><td>Kontrollampa</td><td>Driftsklar</td></tr>
<tr><td>Material stekyta</td><td>Stål</td></tr>
<tr><td>Säkerhetstermostat</td><td>ja</td></tr>
<tr><td>Inklusive</td><td>1 rengöringsskrapa</td></tr>
<tr><td>Driftssätt</td><td>El</td></tr>
<tr><td>Typ</td><td>Bordsenhet</td></tr>
<tr><td>Material</td><td>CNS 18/10</td></tr>
<tr><td>Djup stekyta</td><td>480 mm</td></tr>
<tr><td>Temperaturområde till</td><td>300 °C</td></tr>
<tr><td>Viktig information</td><td>-</td></tr>
</table>",Bartscher,Business & Industrial > Food Service,Stekbord,"kategori:grills, Grillar, alt:griddles, Stekbord, marka:Bartscher, orta-urun, sira:0521, siparis-uzerine",TRUE,Title,Default Title,370035,19300,shopify,0,continue,manual,6942.60,,TRUE,TRUE,https://api.bartscher.com/occ/v2/permalink/image/370035/370035,1,Stekhäll GDP 320E-R,FALSE,Stekhäll GDP 320E-R,"Stekhäll el GDP 320E-R, 320 mm bredd, 3 kW, anslutningsklar. Fastmonterad fettuppsamlare och stänkskydd, rengöringsskrapa ingår. Upp till 300 °C. För snackbarer, kaféer och restaurangkök som dagligen steker kött och grönsaker med grillränder.",active,325,540,285,24,10
griddle-plate-gdp-320e-r-370035,,,,,,,,,,,,,,,,,,,,https://api.bartscher.com/occ/v2/permalink/image/370035/370035_1,2,Stekhäll GDP 320E-R,,,,,,,,,
salamander-400-1z-100524,Salamander 400-1Z,"<p>Salamander 400 mm med ett infrarött värmeelement (Incoloy), 2,2 kW, höjdställbart grillgaller, Simmerstat-reglering. Klar att ansluta, galler ingår. Instegsmodell för restauranger som ibland vill grilla och hålla maten varm.</p>
<h3>Teknik bilgiler</h3><table>
<tr><td>Ölçüler</td><td>600 × 370 × 365 mm</td></tr>
<tr><td>Ağırlık</td><td>13.8 kg</td></tr>
<tr><td>Fettuppsamlare</td><td>ja</td></tr>
<tr><td>Höjdställbart grillgaller</td><td>ja</td></tr>
<tr><td>Varmhållningsfunktion</td><td>nej</td></tr>
<tr><td>Manuell tidsinställning</td><td>nej</td></tr>
<tr><td>Spänning</td><td>230 V</td></tr>
<tr><td>Värmekälla</td><td>IR-strålningsvärmekropp ""Incoloy""</td></tr>
<tr><td>Digitalindikering</td><td>nej</td></tr>
<tr><td>Värmezonerna regleras separat</td><td>nej</td></tr>
<tr><td>Material</td><td>CNS 18/10</td></tr>
<tr><td>Energireglering</td><td>Simmerstat</td></tr>
<tr><td>Antal värmeelement</td><td>1</td></tr>
<tr><td>Automatisk inkopplingsfunktion</td><td>nej</td></tr>
<tr><td>Anslutningsvärde</td><td>2.2 kW</td></tr>
<tr><td>Bredd grillgaller</td><td>430 mm</td></tr>
<tr><td>Inklusive</td><td>1 galler</td></tr>
<tr><td>Djup grillgaller</td><td>305 mm</td></tr>
<tr><td>Kontrollampa</td><td>Uppvärmning, På/av</td></tr>
<tr><td>Frekvens</td><td>50 Hz</td></tr>
<tr><td>Styrning</td><td>Vred</td></tr>
<tr><td>Antal värmezoner</td><td>1</td></tr>
</table>",Bartscher,Business & Industrial > Food Service,Grillar,"kategori:grills, Grillar, alt:grills-grills, Grillar, marka:Bartscher, orta-urun, sira:0521, siparis-uzerine",TRUE,Title,Default Title,100524,13800,shopify,0,continue,manual,6144.60,,TRUE,TRUE,https://api.bartscher.com/occ/v2/permalink/image/100524/100524,1,Salamander 400-1Z,FALSE,Salamander 400-1Z,"Salamander 400 mm med ett infrarött värmeelement (Incoloy), 2,2 kW, höjdställbart grillgaller, Simmerstat-reglering. Klar att ansluta, galler ingår. Instegsmodell för restauranger som ibland vill grilla och hålla maten varm.",active,600,370,365,24,10
salamander-400-1z-100524,,,,,,,,,,,,,,,,,,,,https://api.bartscher.com/occ/v2/permalink/image/100524/100524_2,2,Salamander 400-1Z,,,,,,,,,
salamander-400-1z-100524,,,,,,,,,,,,,,,,,,,,https://api.bartscher.com/occ/v2/permalink/image/100524/100524_3,3,Salamander 400-1Z,,,,,,,,,
salamander-400-1z-100524,,,,,,,,,,,,,,,,,,,,https://api.bartscher.com/occ/v2/permalink/image/100524/100524_4,4,Salamander 400-1Z,,,,,,,,,
salamander-400-1z-100524,,,,,,,,,,,,,,,,,,,,https://api.bartscher.com/occ/v2/permalink/image/100524/100524_5,5,Salamander 400-1Z,,,,,,,,,
salamander-400-1z-100524,,,,,,,,,,,,,,,,,,,,https://api.bartscher.com/occ/v2/permalink/image/100524/100524_6,6,Salamander 400-1Z,,,,,,,,,
salamander-400-1z-100524,,,,,,,,,,,,,,,,,,,,https://api.bartscher.com/occ/v2/permalink/image/100524/100524_7,7,Salamander 400-1Z,,,,,,,,,
salamander-400-1z-100524,,,,,,,,,,,,,,,,,,,,https://api.bartscher.com/occ/v2/permalink/image/100524/100524_8,8,Salamander 400-1Z,,,,,,,,,
heater-st2000-e-825207,"Värmestrålare 2000D I, stativ","<h3>Teknik bilgiler</h3><table>
<tr><td>Ölçüler</td><td>550 × 500 × 2100 mm</td></tr>
<tr><td>Ağırlık</td><td>8.8 kg</td></tr>
<tr><td>Kan användas i</td><td>Utomhus</td></tr>
<tr><td>Frekvens</td><td>50 Hz</td></tr>
<tr><td>Kontrollampa</td><td>-</td></tr>
<tr><td>Styrning</td><td>Dragreglage</td></tr>
<tr><td>Antal värmelägen</td><td>3</td></tr>
<tr><td>Höjdinställning från</td><td>1800 mm</td></tr>
<tr><td>Höjdinställning till</td><td>2100 mm</td></tr>
<tr><td>Anslutningsvärde</td><td>2 kW</td></tr>
<tr><td>Utförande</td><td>Golvenhet</td></tr>
<tr><td>Digitalindikering</td><td>nej</td></tr>
<tr><td>Värmekälla</td><td>Kvartsvärmestrålare</td></tr>
<tr><td>Driftssätt</td><td>El</td></tr>
<tr><td>Höjdställbara fötter</td><td>ja</td></tr>
<tr><td>Kapslingsklass</td><td>IPX4</td></tr>
<tr><td>Värmerör</td><td>1 x 2 kW</td></tr>
<tr><td>Kabel</td><td>Utgång upptill på strålaren, Längd ca 7 meter</td></tr>
<tr><td>Spänning</td><td>230 V</td></tr>
<tr><td>Inklusive</td><td>-</td></tr>
<tr><td>Viktig information</td><td>-</td></tr>
</table>",Bartscher,Business & Industrial > Food Service,Bord & stolar,"kategori:chairs-tables, Bord & stolar, marka:Bartscher, orta-urun, sira:0521, siparis-uzerine",TRUE,Title,Default Title,825207,8800,shopify,0,continue,manual,1083.00,,TRUE,TRUE,https://api.bartscher.com/occ/v2/permalink/image/825207/825207,1,"Värmestrålare 2000D I, stativ",FALSE,"Värmestrålare 2000D I, stativ","Värmestrålare 2000D I, stativ",active,550,500,2100,24,10
heater-st2000-e-825207,,,,,,,,,,,,,,,,,,,,https://api.bartscher.com/occ/v2/permalink/image/825207/825207_1,2,"Värmestrålare 2000D I, stativ",,,,,,,,,
